batch_id,bytes_offset
6453,24883407
6454,24886832
6455,24890511
6456,24894436
6457,24898245
6458,24902011
6459,24905876
6460,24909769
6461,24913445
6462,24917124
6463,24920738
6464,24924489
6465,24928100
6466,24931592
6467,24936887
6468,24940677
6469,24944784
6470,24950536
6471,24954133
6472,24957970
6473,24961661
6474,24965459
6475,24969299
6476,24973338
6477,24976930
6478,24980435
6479,24984335
6480,24988269
6481,24992129
6482,24996175
6483,25000195
6484,25004279
6485,25008040
6486,25012286
6487,25016917
6488,25020688
6489,25024500
6490,25028470
6491,25032665
6492,25036246
6493,25039927
6494,25043620
6495,25047446
6496,25051526
6497,25055505
6498,25059148
6499,25062519
6500,25066242
6501,25070397
6502,25073935
6503,25077503
6504,25081747
6505,25085724
6506,25090128
6507,25094112
6508,25098144
6509,25102175
6510,25106346
6511,25110310
6512,25114659
6513,25120095
6514,25124820
6515,25128762
6516,25132905
6517,25137484
6518,25141820
6519,25146503
6520,25151100
6521,25155888
6522,25160008
6523,25164145
6524,25168348
6525,25172433
6526,25176385
6527,25180390
6528,25184303
6529,25187892
6530,25191241
6531,25195296
6532,25199455
6533,25203443
6534,25207746
6535,25212733
6536,25216373
6537,25220123
6538,25224083
6539,25228406
6540,25232492
6541,25237208
6542,25241918
6543,25245774
6544,25249471
6545,25252800
6546,25256798
6547,25260613
6548,25264640
6549,25268639
6550,25272993
6551,25277763
6552,25282365
6553,25286290
6554,25291174
6555,25295520
6556,25298884
6557,25302389
6558,25306553
6559,25310386
6560,25314679
6561,25318725
6562,25322640
6563,25326329
6564,25330098
6565,25334269
6566,25338841
6567,25343339
6568,25348162
6569,25352720
6570,25357071
6571,25361874
6572,25366694
6573,25371321
6574,25376047
6575,25380061
6576,25384331
6577,25388768
6578,25392786
6579,25396926
6580,25401268
6581,25405236
6582,25409691
6583,25414055
6584,25418539
6585,25422547
6586,25426363
6587,25430247
6588,25434156
6589,25438278
6590,25442270
6591,25445762
6592,25449622
6593,25453352
6594,25457041
6595,25460449
6596,25463688
6597,25467321
6598,25471390
6599,25476027
6600,25479885
6601,25483454
6602,25486583
6603,25489887
6604,25493394
6605,25496710
6606,25500015
6607,25503258
6608,25506509
6609,25509648
6610,25513343
6611,25516605
6612,25519482
6613,25522197
6614,25525649
6615,25529460
6616,25533379
6617,25536994
6618,25540588
6619,25544364
6620,25548078
6621,25551879
6622,25555573
6623,25560021
6624,25564575
6625,25568653
6626,25572178
6627,25576195
6628,25580269
6629,25583979
6630,25587727
6631,25591665
6632,25595934
6633,25599856
6634,25603873
6635,25607747
6636,25611646
6637,25615543
6638,25619437
6639,25623205
6640,25626917
6641,25631215
6642,25634826
6643,25638757
6644,25642587
6645,25646094
6646,25649726
6647,25653365
6648,25657044
6649,25660505
6650,25664454
6651,25668420
6652,25672245
6653,25676010
6654,25679894
6655,25683932
6656,25688223
6657,25692400
6658,25696832
6659,25700991
6660,25705020
6661,25709101
6662,25712927
6663,25717225
6664,25721039
6665,25724915
6666,25729042
6667,25733037
6668,25736894
6669,25739979
6670,25743382
6671,25747620
6672,25752459
6673,25756991
6674,25760520
6675,25764187
6676,25768287
6677,25772492
6678,25776479
6679,25780311
6680,25784367
6681,25788664
6682,25792892
6683,25797117
6684,25801465
6685,25805775
6686,25810808
6687,25815699
6688,25820525
6689,25825206
6690,25829879
6691,25834298
6692,25838953
6693,25843718
6694,25848431
6695,25853304
6696,25858534
6697,25863611
6698,25868339
6699,25873092
6700,25877991
6701,25882888
6702,25887717
6703,25892548
6704,25897309
6705,25902325
6706,25907437
6707,25912145
6708,25916158
6709,25920313
6710,25924580
6711,25929591
6712,25934322
6713,25939176
6714,25943667
6715,25947583
6716,25951339
6717,25955088
6718,25958942
6719,25962551
6720,25967004
6721,25971507
6722,25975654
6723,25979392
6724,25982771
6725,25986306
6726,25990873
6727,25995381
6728,26000061
6729,26004013
6730,26008578
6731,26012221
6732,26016414
6733,26020680
6734,26024275
6735,26027963
6736,26031449
6737,26035758
6738,26040748
6739,26044969
6740,26048755
6741,26052413
6742,26056289
6743,26060427
6744,26064021
6745,26067800
6746,26071689
6747,26075570
6748,26079208
6749,26082903
6750,26086994
6751,26091125
6752,26095592
6753,26100355
6754,26105194
6755,26109937
6756,26114584
6757,26119223
6758,26123860
6759,26128396
6760,26132551
6761,26137038
6762,26141251
6763,26144752
6764,26149206
6765,26153922
6766,26158686
6767,26162997
6768,26167053
6769,26170134
6770,26173004
6771,26176870
6772,26180650
6773,26184738
6774,26189020
6775,26193206
6776,26197286
6777,26201397
6778,26205260
6779,26209051
6780,26212520
6781,26216676
6782,26221359
6783,26226023
6784,26230988
6785,26236133
6786,26241542
6787,26246191
6788,26250765
6789,26255156
6790,26259128
6791,26262822
6792,26266653
6793,26270705
6794,26275317
6795,26279906
6796,26284142
6797,26288639
6798,26293155
6799,26297545
6800,26301112
6801,26305045
6802,26309081
6803,26312907
6804,26316131
6805,26319872
6806,26323706
6807,26327484
6808,26331522
6809,26335457
6810,26339571
6811,26343231
6812,26346714
6813,26350912
6814,26354815
6815,26358116
6816,26361883
6817,26365718
6818,26369610
6819,26373810
6820,26378198
6821,26382411
6822,26386927
6823,26391207
6824,26394294
6825,26397355
6826,26400589
6827,26403653
6828,26406617
6829,26409791
6830,26413241
6831,26416590
6832,26420139
6833,26423206
6834,26426121
6835,26429352
6836,26432406
6837,26435757
6838,26438750
6839,26442046
6840,26444888
6841,26447922
6842,26451039
6843,26454167
6844,26457240
6845,26460200
6846,26463121
6847,26466198
6848,26469178
6849,26472490
6850,26477331
6851,26482504
6852,26487322
6853,26491973
6854,26496895
6855,26502624
6856,26507178
6857,26511575
6858,26515764
6859,26519806
6860,26523290
6861,26527024
6862,26530285
6863,26533659
6864,26536907
6865,26540474
6866,26544572
6867,26548751
6868,26553489
6869,26556908
6870,26560353
6871,26563849
6872,26567883
6873,26572487
6874,26576993
6875,26581852
6876,26586598
6877,26591830
6878,26596348
6879,26600731
6880,26605344
6881,26608934
6882,26613135
6883,26618167
6884,26622576
6885,26626787
6886,26630966
6887,26634160
6888,26637860
6889,26642572
6890,26646687
6891,26650395
6892,26653955
6893,26658863
6894,26662510
6895,26666944
6896,26671612
6897,26676526
6898,26681093
6899,26685882
6900,26690423
6901,26694842
6902,26699576
6903,26704037
6904,26708150
6905,26712403
6906,26716303
6907,26720056
6908,26723890
6909,26727581
6910,26731280
6911,26734992
6912,26738642
6913,26742199
6914,26746356
6915,26750342
6916,26754909
6917,26759606
6918,26764044
6919,26767428
6920,26770879
6921,26774455
6922,26777949
6923,26782071
6924,26785761
6925,26789662
6926,26793344
6927,26797751
6928,26803463
6929,26808118
6930,26812151
6931,26816411
6932,26820369
6933,26823998
6934,26827627
6935,26831528
6936,26836469
6937,26841144
6938,26845902
6939,26849627
6940,26853850
6941,26858835
6942,26863990
6943,26869585
6944,26874424
6945,26879376
6946,26884397
6947,26889124
6948,26893613
6949,26897312
6950,26901291
6951,26904745
6952,26908469
6953,26912073
6954,26915545
6955,26920214
6956,26925382
6957,26930385
6958,26934830
6959,26938700
6960,26942404
6961,26946481
6962,26950378
6963,26954240
6964,26957999
6965,26961716
6966,26965419
6967,26968916
6968,26972569
6969,26976278
6970,26979821
6971,26984257
6972,26987903
6973,26991424
6974,26994840
6975,26997899
6976,27001099
6977,27004297
6978,27007311
6979,27010189
6980,27013065
6981,27015952
6982,27018625
6983,27021698
6984,27025049
6985,27028682
6986,27032376
6987,27035749
6988,27039262
6989,27043102
6990,27046747
6991,27049962
6992,27053316
6993,27057041
6994,27061214
6995,27065256
6996,27068443
6997,27071673
6998,27074745
6999,27078391
7000,27081875
7001,27085326
7002,27089503
7003,27093591
7004,27097066
7005,27100496
7006,27103839
7007,27106934
7008,27110457
7009,27114155
7010,27117943
7011,27121302
7012,27124878
7013,27128922
7014,27131708
7015,27134708
7016,27137501
7017,27140313
7018,27143201
7019,27146055
7020,27148720
7021,27151253
7022,27154095
7023,27157068
7024,27160207
7025,27163492
7026,27166582
7027,27169710
7028,27173208
7029,27176240
7030,27179342
7031,27182872
7032,27186545
7033,27189795
7034,27192927
7035,27196231
7036,27199542
7037,27202525
7038,27205917
7039,27209128
7040,27213901
7041,27219225
7042,27223279
7043,27227002
7044,27230730
7045,27234193
7046,27237336
7047,27240720
7048,27243919
7049,27247396
7050,27250763
7051,27254266
7052,27258242
7053,27262262
7054,27266261
7055,27270440
7056,27274570
7057,27278711
7058,27282838
7059,27286799
7060,27290923
7061,27295037
7062,27299047
7063,27303490
7064,27307592
7065,27311381
7066,27315274
7067,27319164
7068,27322672
7069,27326271
7070,27329968
7071,27333597
7072,27337477
7073,27341141
7074,27345029
7075,27348366
7076,27351487
7077,27354580
7078,27358213
7079,27361718
7080,27365164
7081,27368849
7082,27372270
7083,27375711
7084,27379122
7085,27382417
7086,27386881
7087,27391179
7088,27394918
7089,27398352
7090,27401619
7091,27405207
7092,27408536
7093,27412050
7094,27415351
7095,27418846
7096,27422564
7097,27426045
7098,27429409
7099,27432997
7100,27436522
7101,27440257
7102,27443773
7103,27447057
7104,27450349
7105,27453715
7106,27457055
7107,27460978
7108,27464480
7109,27468529
7110,27471859
7111,27475928
7112,27479894
7113,27484003
7114,27487915
7115,27491988
7116,27496497
7117,27501168
7118,27505683
7119,27510087
7120,27513393
7121,27517735
7122,27521506
7123,27524907
7124,27528339
7125,27531816
7126,27535460
7127,27539979
7128,27544867
7129,27548452
7130,27552122
7131,27555625
7132,27558978
7133,27562507
7134,27566420
7135,27570607
7136,27574839
7137,27579041
7138,27583558
7139,27587738
7140,27591750
7141,27595894
7142,27599980
7143,27604028
7144,27608035
7145,27611948
7146,27616520
7147,27620899
7148,27625508
7149,27629645
7150,27633694
7151,27637575
7152,27641635
7153,27645620
7154,27649402
7155,27652869
7156,27656323
7157,27660022
7158,27663420
7159,27666923
7160,27670612
7161,27674095
7162,27677423
7163,27680507
7164,27683676
7165,27687273
7166,27690936
7167,27694486
7168,27698045
7169,27701354
7170,27704798
7171,27708454
7172,27712475
7173,27716774
7174,27720178
7175,27723842
7176,27727275
7177,27730943
7178,27734521
7179,27737747
7180,27741920
7181,27746091
7182,27749322
7183,27752887
7184,27756113
7185,27759411
7186,27762780
7187,27766049
7188,27769226
7189,27772554
7190,27775837
7191,27779462
7192,27782951
7193,27786535
7194,27789919
7195,27793461
7196,27797184
7197,27800897
7198,27804596
7199,27808419
7200,27812499
7201,27816410
7202,27820209
7203,27824002
7204,27827938
7205,27831726
7206,27835358
7207,27839295
7208,27843110
7209,27846899
7210,27850995
7211,27854828
7212,27858453
7213,27862290
7214,27866253
7215,27869921
7216,27874828
7217,27878120
7218,27882095
7219,27885743
7220,27889250
7221,27892459
7222,27896096
7223,27899769
7224,27903467
7225,27907032
7226,27911047
7227,27914719
7228,27918356
7229,27921864
7230,27925440
7231,27928689
7232,27932566
7233,27936038
7234,27939283
7235,27943347
7236,27947372
7237,27950889
7238,27954922
7239,27958777
7240,27962382
7241,27966071
7242,27970487
7243,27974382
7244,27978066
7245,27981373
7246,27985258
7247,27989506
7248,27993499
7249,27996904
7250,28000347
7251,28004533
7252,28007992
7253,28011501
7254,28015106
7255,28018463
7256,28022171
7257,28026033
7258,28029623
7259,28033362
7260,28037320
7261,28041065
7262,28045699
7263,28049718
7264,28053542
7265,28057361
7266,28061238
7267,28065002
7268,28068932
7269,28072782
7270,28076545
7271,28080223
7272,28084177
7273,28088069
7274,28091630
7275,28095535
7276,28099499
7277,28103548
7278,28107622
7279,28111402
7280,28115354
7281,28118813
7282,28122619
7283,28126583
7284,28129702
7285,28132806
7286,28136189
7287,28139912
7288,28143464
7289,28147270
7290,28150883
7291,28153839
7292,28157409
7293,28160882
7294,28164482
7295,28168112
7296,28172100
7297,28176468
7298,28180497
7299,28184122
7300,28187597
7301,28191326
7302,28195180
7303,28199333
7304,28202969
7305,28206212
7306,28210205
7307,28213176
7308,28216144
7309,28218882
7310,28221837
7311,28224570
7312,28227500
7313,28230471
7314,28233809
7315,28236992
7316,28240062
7317,28243251
7318,28246331
7319,28249468
7320,28252541
7321,28255574
7322,28258653
7323,28261498
7324,28264651
7325,28268048
7326,28271328
7327,28274347
7328,28277204
7329,28280134
7330,28283084
7331,28286548
7332,28290288
7333,28294175
7334,28297114
7335,28300848
7336,28304555
7337,28308287
7338,28312285
7339,28316082
7340,28319947
7341,28323468
7342,28326689
7343,28331497
7344,28335244
7345,28338982
7346,28342471
7347,28346100
7348,28349701
7349,28353196
7350,28356599
7351,28360371
7352,28364190
7353,28367770
7354,28371488
7355,28374979
7356,28378646
7357,28382306
7358,28386329
7359,28390410
7360,28394569
7361,28398329
7362,28401999
7363,28405697
7364,28409763
7365,28413816
7366,28417828
7367,28421752
7368,28425227
7369,28428961
7370,28432482
7371,28436030
7372,28439515
7373,28443519
7374,28447598
7375,28451820
7376,28455739
7377,28459400
7378,28463156
7379,28467011
7380,28471447
7381,28475740
7382,28479474
7383,28482873
7384,28486812
7385,28490664
7386,28494546
7387,28498559
7388,28502418
7389,28506524
7390,28510438
7391,28514708
7392,28518134
7393,28521846
7394,28525713
7395,28529884
7396,28535088
7397,28539899
7398,28544401
7399,28549446
7400,28553346
7401,28556800
7402,28560932
7403,28564881
7404,28568292
7405,28571666
7406,28575094
7407,28579498
7408,28583114
7409,28586680
7410,28589900
7411,28592994
7412,28596512
7413,28599679
7414,28602830
7415,28606074
7416,28609435
7417,28615146
7418,28620251
7419,28623909
7420,28627819
7421,28631996
7422,28635665
7423,28639812
7424,28643581
7425,28647312
7426,28650998
7427,28654138
7428,28657815
7429,28662001
7430,28666774
7431,28671701
7432,28675624
7433,28679828
7434,28684579
7435,28688536
7436,28692211
7437,28695983
7438,28699834
7439,28703848
7440,28707362
7441,28710854
7442,28714153
7443,28717776
7444,28721337
7445,28725319
7446,28729186
7447,28733377
7448,28736875
7449,28740232
7450,28743371
7451,28746818
7452,28750676
7453,28754003
7454,28758078
